Id,Category
8593,3
8594,1
8595,3
8596,4
8597,4
8598,0
8599,3
8600,4
8601,1
8602,1
8603,2
8604,4
8605,1
8606,2
8607,3
8608,1
8609,2
8610,2
8611,0
8612,4
8613,4
8614,0
8615,3
8616,4
8617,3
8618,4
8619,0
8620,3
8621,1
8622,0
8623,1
8624,0
8625,2
8626,4
8627,1
8628,1
8629,0
8630,1
8631,3
8632,4
8633,4
8634,0
8635,3
8636,0
8637,4
8638,0
8639,1
8640,2
8641,2
8642,4
8643,1
8644,1
8645,1
8646,2
8647,3
8648,1
8649,0
8650,3
8651,0
8652,0
8653,4
8654,2
8655,2
8656,0
8657,2
8658,0
8659,0
8660,2
8661,1
8662,3
8663,1
8664,0
8665,3
8666,3
8667,0
8668,2
8669,2
8670,3
8671,1
8672,1
8673,1
8674,0
8675,0
8676,1
8677,2
8678,1
8679,2
8680,4
8681,3
8682,2
8683,1
8684,2
8685,1
8686,4
8687,2
8688,0
8689,1
8690,3
8691,3
8692,3
8693,1
8694,0
8695,2
8696,3
8697,2
8698,2
8699,1
8700,1
8701,2
8702,1
8703,3
8704,3
8705,0
8706,4
8707,0
8708,0
8709,4
8710,1
8711,0
8712,0
8713,3
8714,4
8715,2
8716,2
8717,0
8718,0
8719,2
8720,3
8721,1
8722,4
8723,4
8724,0
8725,2
8726,1
8727,0
8728,3
8729,4
8730,2
8731,4
8732,0
8733,4
8734,2
8735,0
8736,2
8737,2
8738,0
8739,4
8740,3
8741,3
8742,3
8743,0
8744,1
8745,4
8746,1
8747,3
8748,0
8749,0
8750,4
8751,2
8752,0
8753,3
8754,0
8755,1
8756,2
8757,4
8758,1
8759,1
8760,4
8761,1
8762,4
8763,1
8764,0
8765,0
8766,3
8767,4
8768,2
8769,0
8770,0
8771,1
8772,1
8773,3
8774,4
8775,3
8776,3
8777,0
8778,4
8779,1
8780,1
8781,2
8782,4
8783,1
8784,0
8785,3
8786,4
8787,4
8788,1
8789,1
8790,2
8791,3
8792,1
8793,2
8794,2
8795,0
8796,2
8797,0
8798,3
8799,4
8800,0
8801,1
8802,1
8803,2
8804,0
8805,2
8806,4
8807,4
8808,2
8809,2
8810,3
8811,3
8812,0
8813,4
8814,3
8815,0
8816,1
8817,4
8818,4
8819,1
8820,0
8821,1
8822,1
8823,1
8824,0
8825,0
8826,2
8827,4
8828,2
8829,4
8830,1
8831,4
8832,2
8833,1
8834,3
8835,0
8836,2
8837,4
8838,4
8839,0
8840,0
8841,0
8842,3
8843,2
8844,1
8845,3
8846,1
8847,0
8848,2
8849,0
8850,3
8851,1
8852,4
8853,4
8854,3
8855,1
8856,3
8857,2
8858,2
8859,1
8860,3
8861,1
8862,0
8863,1
8864,2
8865,3
8866,2
8867,3
8868,3
8869,4
8870,3
8871,3
8872,2
8873,4
8874,3
8875,3
8876,0
8877,3
8878,3
8879,4
8880,4
8881,2
8882,1
8883,2
8884,2
8885,0
8886,4
8887,2
8888,2
8889,0
8890,2
8891,0
8892,3
8893,2
8894,2
8895,3
8896,0
8897,1
8898,1
8899,4
8900,4
8901,0
8902,4
8903,2
8904,0
8905,4
8906,0
8907,0
8908,3
8909,2
8910,0
8911,3
8912,2
8913,4
8914,1
8915,2
8916,4
8917,4
8918,1
8919,0
8920,3
8921,2
8922,4
8923,1
8924,2
8925,4
8926,0
8927,3
8928,3
8929,3
8930,3
8931,0
8932,1
8933,1
8934,4
8935,3
8936,3
8937,4
8938,2
8939,4
8940,0
8941,1
8942,0
8943,4
8944,0
8945,2
8946,3
8947,4
8948,0
8949,2
8950,0
8951,4
8952,1
8953,2
8954,2
8955,4
8956,2
8957,1
8958,4
8959,2
8960,3
8961,4
8962,0
8963,3
8964,2
8965,2
8966,3
8967,1
8968,0
8969,3
8970,1
8971,4
8972,2
8973,2
8974,4
8975,4
8976,2
8977,2
8978,1
8979,4
8980,2
8981,3
8982,4
8983,4
8984,0
8985,1
8986,0
8987,1
8988,1
8989,3
8990,3
8991,0
8992,3
8993,1
8994,0
8995,1
8996,1
8997,1
8998,4
8999,2
9000,3
9001,4
9002,3
9003,0
9004,1
9005,3
9006,1
9007,4
9008,0
9009,0
9010,1
9011,1
9012,2
9013,4
9014,1
9015,3
9016,4
9017,0
9018,1
9019,1
9020,0
9021,1
9022,3
9023,3
9024,0
9025,1
9026,2
9027,2
9028,3
9029,4
9030,0
9031,4
9032,2
9033,3
9034,0
9035,3
9036,4
9037,2
9038,3
9039,4
9040,0
9041,4
9042,3
9043,3
9044,4
9045,0
9046,4
9047,0
9048,1
9049,4
9050,1
9051,3
9052,3
9053,4
9054,2
9055,1
9056,3
9057,0
9058,1
9059,1
9060,3
9061,2
9062,2
9063,4
9064,0
9065,1
9066,0
9067,4
9068,3
9069,2
9070,0
9071,4
9072,3
9073,4
9074,4
9075,0
9076,2
9077,2
9078,1
9079,1
9080,2
9081,0
9082,2
9083,2
9084,1
9085,3
9086,0
9087,0
9088,0
9089,3
9090,3
9091,4
9092,1
9093,2
9094,4
9095,0
9096,3
9097,3
9098,1
9099,1
9100,0
9101,2
9102,2
9103,4
9104,0
9105,4
9106,1
9107,4
9108,3
9109,0
9110,0
9111,0
9112,2
9113,3
9114,3
9115,1
9116,1
9117,4
9118,4
9119,0
9120,3
9121,3
9122,4
9123,3
9124,2
9125,1
9126,3
9127,2
9128,3
9129,2
9130,1
9131,4
9132,1
9133,2
9134,2
9135,0
9136,2
9137,4
9138,1
9139,3
9140,3
9141,2
9142,0
9143,2
9144,0
9145,3
9146,3
9147,4
9148,0
9149,0
9150,0
9151,2
9152,0
9153,2
9154,1
9155,3
9156,4
9157,4
9158,1
9159,1
9160,1
9161,0
9162,1
9163,2
9164,1
9165,2
9166,3
9167,3
9168,3
9169,4
9170,0
9171,4
9172,4
9173,2
9174,0
9175,2
9176,0
9177,3
9178,1
9179,0
9180,0
9181,0
9182,1
9183,4
9184,1
9185,1
9186,0
9187,2
9188,3
9189,1
9190,2
9191,3
9192,3
9193,1
9194,0
9195,4
9196,2
9197,2
9198,1
9199,3
9200,1
9201,0
9202,2
9203,2
9204,2
9205,1
9206,4
9207,3
9208,4
9209,4
9210,2
9211,4
9212,3
9213,2
9214,2
9215,2
9216,1
9217,0
9218,3
9219,2
9220,0
9221,0
9222,2
9223,4
9224,1
9225,0
9226,2
9227,4
9228,3
9229,4
9230,3
9231,4
9232,3
9233,3
9234,4
9235,4
9236,4
9237,3
9238,0
9239,0
9240,1
9241,0
9242,2
9243,4
9244,0
9245,2
9246,2
9247,4
9248,2
9249,4
9250,2
9251,4
9252,3
9253,1
9254,4
9255,0
9256,4
9257,1
9258,0
9259,3
9260,0
9261,0
9262,3
9263,3
9264,4
9265,3
9266,2
9267,0
9268,0
9269,4
9270,1
9271,0
9272,4
9273,4
9274,1
9275,4
9276,3
9277,3
9278,1
9279,1
9280,4
9281,2
9282,3
9283,0
9284,2
9285,2
9286,0
9287,3
9288,2
9289,0
9290,3
9291,0
9292,2
9293,2
9294,2
9295,3
9296,2
9297,1
9298,3
9299,2
9300,0
9301,4
9302,1
9303,0
9304,0
9305,1
9306,3
9307,2
9308,3
9309,0
9310,4
9311,3
9312,2
9313,1
9314,2
9315,2
9316,2
9317,0
9318,3
9319,1
9320,4
9321,0
9322,1
9323,0
9324,3
9325,2
9326,2
9327,2
9328,3
9329,0
9330,3
9331,1
9332,2
9333,2
9334,0
9335,4
9336,1
9337,0
9338,2
9339,3
9340,3
9341,4
9342,1
9343,4
9344,1
9345,1
9346,1
9347,0
9348,2
9349,0
9350,2
9351,1
9352,4
9353,0
9354,2
9355,4
9356,4
9357,0
9358,2
9359,2
9360,3
9361,1
9362,0
9363,3
9364,0
9365,3
9366,0
9367,1
9368,3
9369,1
9370,3
9371,4
9372,1
9373,1
9374,0
9375,3
9376,1
9377,1
9378,3
9379,4
9380,0
9381,1
9382,0
9383,2
9384,4
9385,3
9386,3
9387,1
9388,2
9389,3
9390,2
9391,4
9392,2
9393,4
9394,0
9395,4
9396,3
9397,2
9398,3
9399,4
9400,1
9401,4
9402,3
9403,0
9404,0
9405,3
9406,3
9407,3
9408,0
9409,4
9410,0
9411,2
9412,2
9413,1
9414,2
9415,2
9416,4
9417,2
9418,2
9419,1
9420,0
9421,0
9422,4
9423,2
9424,3
9425,0
9426,3
9427,1
9428,2
9429,0
9430,4
9431,2
9432,4
9433,2
9434,1
9435,2
9436,1
9437,0
9438,0
9439,3
9440,0
9441,3
9442,3
9443,1
9444,2
9445,1
9446,2
9447,3
9448,4
9449,0
9450,3
9451,0
9452,0
9453,1
9454,2
9455,2
9456,0
9457,1
9458,2
9459,3
9460,0
9461,3
9462,4
9463,4
9464,0
9465,2
9466,4
9467,4
9468,4
9469,1
9470,4
9471,1
9472,3
9473,0
9474,1
9475,1
9476,3
9477,4
9478,1
9479,0
9480,4
9481,4
9482,2
9483,3
9484,1
9485,3
9486,0
9487,1
9488,0
9489,1
9490,3
9491,1
9492,2
9493,4
9494,3
9495,4
9496,1
9497,1
9498,0
9499,1
9500,3
9501,0
9502,0
9503,1
9504,4
9505,3
9506,3
9507,1
9508,2
9509,4
9510,4
9511,1
9512,3
9513,4
9514,3
9515,1
9516,0
9517,4
9518,1
9519,2
9520,0
9521,4
9522,3
9523,0
9524,1
9525,2
9526,1
9527,2
9528,0
9529,1
9530,1
9531,4
9532,2
9533,2
9534,3
9535,4
9536,0
9537,4
9538,1
9539,3
9540,1
9541,0
9542,0
9543,3
9544,4
9545,2
9546,2
9547,0
9548,4
9549,1
9550,1
9551,1
9552,4
9553,1
9554,3
9555,4
9556,4
9557,4
9558,0
9559,2
9560,1
9561,4
9562,0
9563,0
9564,3
9565,3
9566,3
9567,4
9568,2
9569,0
9570,3
9571,4
9572,2
9573,0
9574,0
9575,3
9576,4
9577,4
9578,0
9579,4
9580,4
9581,2
9582,4
9583,2
9584,4
9585,0
9586,3
9587,0
9588,4
9589,0
9590,0
9591,4
9592,0
9593,0
9594,2
9595,2
9596,2
9597,4
9598,0
9599,1
9600,0
9601,0
9602,4
9603,1
9604,3
9605,4
9606,2
9607,2
9608,1
9609,1
9610,4
9611,3
9612,4
9613,3
9614,1
9615,0
9616,3
9617,0
9618,3
9619,2
9620,3
9621,2
9622,1
9623,2
9624,0
9625,1
9626,2
9627,3
9628,1
9629,1
9630,4
9631,4
9632,1
9633,0
9634,3
9635,4
9636,0
9637,3
9638,1
9639,3
9640,0
9641,3
9642,1
9643,1
9644,0
9645,1
9646,2
9647,1
9648,2
9649,2
9650,3
9651,2
9652,4
9653,4
9654,3
9655,3
9656,1
9657,2
9658,4
9659,3
9660,0
9661,0
9662,1
9663,2
9664,1
9665,3
9666,3
9667,1
9668,2
9669,2
9670,0
9671,1
9672,3
9673,1
9674,3
9675,4
9676,4
9677,4
9678,1
9679,2
9680,4
9681,1
9682,0
9683,3
9684,1
9685,0
9686,2
9687,0
9688,2
9689,0
9690,4
9691,1
9692,0
9693,1
9694,3
9695,3
9696,2
9697,3
9698,2
9699,1
9700,0
9701,2
9702,1
9703,3
9704,2
9705,0
9706,2
9707,4
9708,4
9709,0
9710,0
9711,1
9712,4
9713,4
9714,2
9715,1
9716,4
9717,0
9718,1
9719,1
9720,2
9721,1
9722,1
9723,2
9724,4
9725,4
9726,0
9727,4
9728,4
9729,1
9730,3
9731,2
9732,2
9733,0
9734,4
9735,3
9736,0
9737,4
9738,0
9739,2
9740,4
9741,2
9742,0
9743,2
9744,4
9745,3
9746,0
9747,3
9748,3
9749,2
9750,4
9751,3
9752,3
9753,0
9754,2
9755,2
9756,2
9757,0
9758,2
9759,4
9760,2
9761,4
9762,3
9763,0
9764,2
9765,0
9766,3
9767,4
9768,3
9769,2
9770,2
9771,4
9772,4
9773,2
9774,0
9775,2
9776,4
9777,2
9778,3
9779,0
9780,3
9781,2
9782,3
9783,4
9784,1
9785,0
9786,4
9787,3
9788,0
9789,3
9790,1
9791,3
9792,2
9793,4
9794,3
9795,0
9796,1
9797,2
9798,3
9799,2
9800,0
9801,2
9802,0
9803,4
9804,0
9805,2
9806,3
9807,3
9808,3
9809,4
9810,1
9811,0
9812,1
9813,2
9814,1
9815,0
9816,4
9817,4
9818,3
9819,1
9820,1
9821,2
9822,4
9823,4
9824,3
9825,2
9826,4
9827,0
9828,2
9829,3
9830,2
9831,0
9832,2
9833,1
9834,0
9835,2
9836,4
9837,2
9838,1
9839,4
9840,0
9841,2
9842,0
9843,1
9844,0
9845,4
9846,2
9847,1
9848,2
9849,1
9850,4
9851,0
9852,2
9853,2
9854,2
9855,4
9856,0
9857,2
9858,1
9859,1
9860,2
9861,4
9862,1
9863,3
9864,4
9865,2
9866,0
9867,4
9868,1
9869,4
9870,3
9871,3
9872,0
9873,2
9874,3
9875,0
9876,4
9877,2
9878,2
9879,0
9880,0
9881,4
9882,2
9883,2
9884,0
9885,2
9886,2
9887,4
9888,1
9889,3
9890,1
9891,4
9892,0
9893,4
9894,4
9895,3
9896,2
9897,3
9898,2
9899,2
9900,1
9901,4
9902,3
9903,0
9904,1
9905,4
9906,4
9907,4
9908,2
9909,0
9910,2
9911,3
9912,0
9913,2
9914,2
9915,2
9916,3
9917,3
9918,4
9919,3
9920,2
9921,3
9922,0
9923,0
9924,3
9925,0
9926,1
9927,3
9928,3
9929,3
9930,3
9931,0
9932,1
9933,3
9934,2
9935,4
9936,4
9937,2
9938,4
9939,4
9940,0
9941,0
9942,3
9943,3
9944,3
9945,2
9946,3
9947,1
9948,3
9949,4
9950,1
9951,0
9952,3
9953,1
9954,1
9955,0
9956,1
9957,0
9958,3
9959,1
9960,4
9961,3
9962,2
9963,2
9964,0
9965,2
9966,1
9967,2
9968,3
9969,4
9970,4
9971,0
9972,3
9973,0
9974,3
9975,0
9976,4
9977,1
9978,3
9979,1
9980,1
9981,3
9982,4
9983,0
9984,4
9985,1
9986,2
9987,2
9988,3
9989,4
9990,0
9991,4
9992,3
9993,3
9994,1
9995,3
9996,3
9997,2
9998,1
9999,4
10000,4
10001,3
10002,1
10003,2
10004,3
10005,1
10006,4
10007,2
10008,3
10009,3
10010,2
10011,4
10012,3
10013,2
10014,1
10015,1
10016,0
10017,0
10018,1
10019,3
10020,3
10021,0
10022,0
10023,1
10024,2
10025,4
10026,0
10027,0
10028,2
10029,3
10030,0
10031,2
10032,1
10033,2
10034,4
10035,0
10036,0
10037,4
10038,0
10039,4
10040,0
10041,0
10042,3
10043,1
10044,2
10045,0
10046,4
10047,4
10048,4
10049,2
10050,4
10051,2
10052,4
10053,4
10054,1
10055,4
10056,1
10057,2
10058,3
10059,0
10060,3
10061,3
10062,2
10063,2
10064,2
10065,2
10066,3
10067,1
10068,3
10069,1
10070,4
10071,3
10072,4
10073,3
10074,4
10075,0
10076,0
10077,0
10078,4
10079,2
10080,0
10081,1
10082,1
10083,2
10084,3
10085,2
10086,4
10087,1
10088,2
10089,4
10090,4
10091,3
10092,0
10093,4
10094,4
10095,2
10096,2
10097,3
10098,4
10099,3
10100,1
10101,2
10102,1
10103,1
10104,2
10105,1
10106,0
10107,4
10108,4
10109,1
10110,3
10111,0
10112,4
10113,1
10114,0
10115,1
10116,4
10117,0
10118,2
10119,3
10120,1
10121,2
10122,3
10123,3
10124,4
10125,1
10126,1
10127,3
10128,1
10129,3
10130,1
10131,3
10132,3
10133,2
10134,4
10135,0
10136,3
10137,4
10138,0
10139,0
10140,2
10141,1
10142,4
10143,0
10144,4
10145,2
10146,4
10147,4
10148,2
10149,0
10150,1
10151,2
10152,4
10153,4
10154,2
10155,0
10156,3
10157,2
10158,2
10159,4
10160,3
10161,3
10162,1
10163,3
10164,0
10165,0
10166,3
10167,3
10168,4
10169,0
10170,0
10171,2
10172,1
10173,0
10174,3
10175,1
10176,1
10177,2
10178,0
10179,3
10180,0
10181,4
10182,2
10183,1
10184,3
10185,3
10186,4
10187,4
10188,1
10189,2
10190,2
10191,0
10192,3
10193,3
10194,0
10195,2
10196,0
10197,3
10198,4
10199,0
10200,4
10201,2
10202,1
10203,0
10204,3
10205,3
10206,0
10207,1
10208,4
10209,1
10210,0
10211,3
10212,4
10213,2
10214,4
10215,4
10216,2
10217,2
10218,1
10219,0
10220,3
10221,3
10222,4
10223,1
10224,2
10225,0
10226,0
10227,0
10228,2
10229,2
10230,3
10231,4
10232,4
10233,1
10234,3
10235,2
10236,1
10237,4
10238,3
10239,4
10240,4
10241,1
10242,1
10243,0
10244,4
10245,1
10246,2
10247,1
10248,3
10249,4
10250,3
10251,3
10252,0
10253,1
10254,1
10255,4
10256,1
10257,0
10258,4
10259,1
10260,2
10261,0
10262,3
10263,2
10264,1
10265,2
10266,4
10267,2
10268,3
10269,4
10270,2
10271,0
10272,0
10273,1
10274,4
10275,2
10276,1
10277,1
10278,4
10279,4
10280,1
10281,4
10282,0
10283,3
10284,3
10285,1
10286,4
10287,3
10288,3
10289,0
10290,2
10291,1
10292,3
10293,0
10294,0
10295,0
10296,2
10297,1
10298,0
10299,1
10300,1
10301,3
10302,1
10303,0
10304,2
10305,1
10306,4
10307,0
10308,3
10309,0
10310,4
10311,0
10312,4
10313,3
10314,4
10315,2
10316,3
10317,4
10318,0
10319,1
10320,1
10321,2
10322,2
10323,3
10324,4
10325,4
10326,3
10327,0
10328,4
10329,0
10330,3
10331,1
10332,0
10333,0
10334,3
10335,0
10336,3
10337,1
10338,3
10339,1
10340,2
10341,3
10342,4
10343,1
10344,2
10345,2
10346,3
10347,1
10348,0
10349,3
10350,2
10351,1
10352,2
10353,1
10354,1
10355,0
10356,2
10357,0
10358,4
10359,2
10360,0
10361,1
10362,3
10363,0
10364,0
10365,1
10366,1
10367,4
10368,3
10369,4
10370,1
10371,3
10372,4
10373,3
10374,4
10375,3
10376,4
10377,3
10378,3
10379,1
10380,4
10381,0
10382,4
10383,0
10384,0
10385,4
10386,3
10387,4
10388,1
10389,0
10390,2
10391,0
10392,4
10393,3
10394,0
10395,3
10396,2
10397,3
10398,3
10399,2
10400,3
10401,3
10402,3
10403,4
10404,1
10405,1
10406,0
10407,4
10408,1
10409,1
10410,3
10411,2
10412,4
10413,3
10414,4
10415,1
10416,0
10417,2
10418,3
10419,3
10420,4
10421,4
10422,2
10423,2
10424,3
10425,0
10426,4
10427,1
10428,1
10429,4
10430,1
10431,2
10432,1
10433,3
10434,0
10435,3
10436,0
10437,2
10438,1
10439,1
10440,2
10441,2
10442,4
10443,0
10444,3
10445,4
10446,1
10447,3
10448,1
10449,0
10450,0
10451,4
10452,3
10453,4
10454,2
10455,2
10456,3
10457,0
10458,4
10459,0
10460,3
10461,3
10462,1
10463,2
10464,0
10465,0
10466,4
10467,4
10468,1
10469,3
10470,4
10471,4
10472,2
10473,4
10474,2
10475,1
10476,2
10477,0
10478,3
10479,4
10480,3
10481,3
10482,4
10483,3
10484,1
10485,0
10486,4
10487,2
10488,1
10489,4
10490,3
10491,4
10492,1
10493,2
10494,0
10495,3
10496,0
10497,1
10498,1
10499,0
10500,1
10501,4
10502,2
10503,3
10504,1
10505,4
10506,4
10507,3
10508,4
10509,0
10510,0
10511,2
10512,2
10513,2
10514,4
10515,1
10516,2
10517,0
10518,4
10519,2
10520,1
10521,3
10522,3
10523,0
10524,0
10525,2
10526,1
10527,4
10528,0
10529,2
10530,1
10531,4
10532,3
10533,0
10534,1
10535,3
10536,2
10537,0
10538,0
10539,3
10540,1
10541,0
10542,3
10543,1
10544,2
10545,3
10546,4
10547,2
10548,1
10549,0
10550,2
10551,4
10552,4
10553,4
10554,0
10555,1
10556,2
10557,2
10558,4
10559,4
10560,3
10561,0
10562,4
10563,4
10564,2
10565,1
10566,4
10567,3
10568,3
10569,4
10570,2
10571,2
10572,3
10573,2
10574,1
10575,4
10576,4
10577,3
10578,1
10579,3
10580,4
10581,2
10582,2
10583,0
10584,0
10585,4
10586,3
10587,1
10588,0
10589,1
10590,2
10591,4
10592,2
10593,3
10594,1
10595,3
10596,2
10597,1
10598,0
10599,1
10600,1
10601,4
10602,4
10603,1
10604,1
10605,1
10606,0
10607,4
10608,0
10609,1
10610,1
10611,4
10612,2
10613,4
10614,3
10615,2
10616,2
10617,2
10618,1
10619,4
10620,0
10621,4
10622,4
10623,2
10624,4
10625,1
10626,4
10627,0
10628,3
10629,1
10630,3
10631,0
10632,4
10633,2
10634,3
10635,4
10636,4
10637,2
10638,0
10639,1
10640,1
10641,2
10642,1
10643,3
10644,2
10645,2
10646,4
10647,0
10648,4
10649,0
10650,4
10651,3
10652,3
10653,0
10654,1
10655,0
10656,2
10657,4
10658,0
10659,4
10660,4
10661,4
10662,4
10663,1
10664,1
10665,1
10666,1
10667,2
10668,4
10669,1
10670,1
10671,2
10672,2
10673,0
10674,0
10675,1
10676,2
10677,0
10678,1
10679,4
10680,2
10681,3
10682,2
10683,2
10684,1
10685,3
10686,2
10687,0
10688,2
10689,3
10690,3
10691,4
10692,1
10693,2
10694,4
10695,4
10696,3
10697,0
10698,0
10699,0
10700,2
10701,0
10702,3
10703,4
10704,3
10705,4
10706,2
10707,3
10708,3
10709,1
10710,2
10711,3
10712,1
10713,2
10714,0
10715,0
10716,1
10717,1
10718,0
10719,1
10720,0
10721,3
10722,4
10723,0
10724,3
10725,1
10726,3
10727,2
10728,3
10729,3
10730,3
10731,1
10732,1
10733,2
10734,3
10735,2
10736,4
10737,4
10738,4
10739,1
10740,4
10741,1
10742,3
10743,2
10744,0
10745,3
10746,3
10747,4
10748,1
10749,3
10750,3
10751,2
10752,0
10753,4
10754,3
10755,2
10756,1
10757,2
10758,3
10759,0
10760,0
10761,2
10762,3
10763,2
10764,2
10765,2
10766,0
10767,3
10768,0
10769,3
10770,3
10771,1
10772,3
10773,1
10774,3
10775,2
10776,2
10777,1
10778,3
10779,2
10780,1
10781,0
10782,3
10783,2
10784,3
10785,4
10786,3
10787,3
10788,4
10789,1
10790,1
10791,0
10792,4
10793,0
10794,2
10795,1
10796,1
10797,1
10798,3
10799,0
10800,1
10801,3
10802,4
10803,2
10804,4
10805,3
10806,2
10807,1
10808,1
10809,3
10810,0
10811,3
10812,1
10813,3
10814,3
10815,4
10816,1
10817,2
10818,2
10819,4
10820,2
10821,3
10822,1
10823,0
10824,4
10825,2
10826,2
10827,3
10828,3
10829,2
10830,4
10831,1
10832,4
10833,2
10834,0
10835,2
10836,0
10837,3
10838,0
10839,1
10840,1
10841,4
10842,0
10843,0
10844,0
10845,3
10846,0
10847,4
10848,0
10849,1
10850,2
10851,2
10852,0
10853,2
10854,0
10855,2
10856,3
10857,0
10858,2
10859,3
10860,0
10861,1
10862,4
10863,2
10864,2
10865,1
10866,3
10867,0
10868,0
10869,0
10870,2
10871,1
10872,4
10873,4
10874,2
10875,4
10876,4
10877,1
10878,0
10879,3
10880,0
10881,1
10882,4
10883,4
10884,3
10885,2
10886,3
10887,0
10888,3
10889,4
10890,4
10891,2
10892,1
10893,1
10894,2
10895,2
10896,2
10897,3
10898,1
10899,4
10900,1
10901,0
10902,4
10903,2
10904,0
10905,1
10906,0
10907,0
10908,2
10909,3
10910,2
10911,4
10912,3
10913,0
10914,2
10915,4
10916,2
10917,0
10918,4
10919,1
10920,2
10921,0
10922,1
10923,2
10924,4
10925,1
10926,3
10927,1
10928,0
10929,4
10930,3
10931,2
10932,3
10933,4
10934,1
10935,0
10936,2
10937,0
10938,2
10939,0
10940,3
10941,2
10942,4
10943,3
10944,1
10945,4
10946,4
10947,3
10948,1
10949,0
10950,3
10951,4
10952,3
10953,1
10954,4
10955,3
10956,0
10957,4
10958,3
10959,2
10960,3
10961,1
10962,0
10963,2
10964,4
10965,3
10966,2
10967,1
10968,3
10969,4
10970,0
10971,0
10972,4
10973,1
10974,1
10975,1
10976,3
10977,2
10978,3
10979,3
10980,2
10981,1
10982,0
10983,3
10984,3
10985,1
10986,3
10987,0
10988,3
10989,1
10990,4
10991,1
10992,4
10993,1
10994,1
10995,0
10996,3
10997,2
10998,3
10999,1
11000,1
11001,2
11002,2
11003,0
11004,1
11005,4
11006,4
11007,0
11008,4
11009,3
11010,0
11011,2
11012,3
11013,2
11014,4
11015,0
11016,2
11017,2
11018,4
11019,3
11020,1
11021,2
11022,3
11023,0
11024,2
11025,4
11026,3
11027,0
11028,0
11029,1
11030,2
11031,0
11032,3
11033,3
11034,2
11035,4
11036,1
11037,4
11038,2
11039,0
11040,2
11041,4
11042,4
11043,0
11044,4
11045,0
11046,3
11047,1
11048,1
11049,1
11050,3
11051,1
11052,4
11053,1
11054,4
11055,0
11056,4
11057,2
11058,0
11059,4
11060,1
11061,2
11062,3
11063,1
11064,4
11065,1
11066,0
11067,2
11068,0
11069,2
11070,3
11071,4
11072,3
11073,2
11074,4
11075,0
11076,1
11077,4
11078,3
11079,3
11080,0
11081,1
11082,3
11083,4
11084,0
11085,1
11086,3
11087,2
11088,3
11089,2
11090,0
11091,3
11092,0
11093,4
11094,2
11095,3
11096,0
11097,2
11098,2
11099,1
11100,1
11101,3
11102,0
11103,1
11104,1
11105,0
11106,1
11107,4
11108,0
11109,2
11110,2
11111,4
11112,2
11113,3
11114,1
11115,1
11116,1
11117,0
11118,0
11119,2
11120,2
11121,3
11122,0
11123,1
11124,4
11125,3
11126,1
11127,3
11128,0
11129,1
11130,3
11131,0
11132,4
11133,1
11134,1
11135,0
11136,2
11137,2
11138,1
11139,4
11140,3
11141,3
11142,1
11143,1
11144,4
11145,2
11146,0
11147,0
11148,3
11149,2
11150,4
11151,2
11152,3
11153,3
11154,4
11155,1
11156,4
11157,1
11158,4
11159,2
11160,3
11161,0
11162,3
11163,0
11164,0
11165,2
11166,1
11167,1
11168,4
11169,1
11170,4
11171,1
11172,2
11173,4
11174,3
11175,3
11176,1
11177,2
11178,4
11179,4
11180,1
11181,1
11182,3
11183,4
11184,1
11185,2
11186,1
11187,3
11188,3
11189,4
11190,0
11191,0
11192,2
11193,2
11194,0
11195,3
11196,1
11197,3
11198,4
11199,2
11200,4
11201,2
11202,0
11203,3
11204,0
11205,1
11206,0
11207,1
11208,2
11209,2
11210,3
11211,4
11212,1
11213,1
11214,2
11215,0
11216,1
11217,3
11218,2
11219,2
11220,0
11221,4
11222,2
11223,4
11224,4
11225,1
11226,2
11227,2
11228,4
11229,0
11230,1
11231,3
11232,4
11233,3
11234,1
11235,0
11236,4
11237,3
11238,4
11239,3
11240,1
11241,0
11242,3
11243,0
11244,0
11245,3
11246,4
11247,4
11248,1
11249,1
11250,3
11251,0
11252,1
11253,2
11254,0
11255,2
11256,2
11257,1
11258,0
11259,4
11260,1
11261,1
11262,0
11263,4
11264,3
11265,1
11266,3
11267,4
11268,1
11269,3
11270,3
11271,3
11272,0
11273,0
11274,3
11275,4
11276,0
11277,1
11278,4
11279,3
11280,4
11281,1
11282,4
11283,4
11284,3
11285,4
11286,4
11287,3
11288,3
11289,0
11290,2
11291,4
11292,4
11293,0
11294,0
11295,3
11296,3
11297,3
11298,0
11299,2
11300,4
11301,3
11302,3
11303,3
11304,2
11305,4
11306,1
11307,0
11308,4
11309,3
11310,4
11311,4
11312,3
11313,2
11314,1
11315,4
11316,0
11317,0
11318,3
11319,1
11320,2
11321,0
11322,2
11323,3
11324,3
11325,2
11326,2
11327,4
11328,4
11329,2
11330,3
11331,1
11332,0
11333,0
11334,0
11335,3
11336,3
11337,1
11338,3
11339,0
11340,1
11341,2
11342,4
11343,2
11344,4
11345,1
11346,3
11347,1
11348,1
11349,4
11350,1
11351,1
11352,1
11353,4
11354,4
11355,4
11356,4
11357,3
11358,1
11359,2
11360,0
11361,2
11362,4
11363,3
11364,0
11365,1
11366,1
11367,2
11368,3
11369,3
11370,0
11371,0
11372,2
11373,2
11374,1
11375,4
11376,0
11377,0
11378,3
11379,4
11380,2
11381,0
11382,4
11383,2
11384,0
11385,0
11386,4
11387,3
11388,2
11389,3
11390,0
